YAL003W;YEL034W;0.569324
YAL003W;YGR285C;0.61369
YAL003W;YHR064C;0.564698
YAL003W;YKL081W;0.99
YAL003W;YLR249W;0.572091
YAL003W;YPL048W;0.98246
YAL011W;YBR231C;0.804967
YAL011W;YDR190C;0.790977
YAL011W;YDR334W;0.840367
YAL011W;YDR485C;0.815874
YAL011W;YJL081C;0.574536
YAL011W;YLR085C;0.587614
YAL011W;YNL107W;0.552371
YAL011W;YPL235W;0.884928
YAL013W;YBR095C;0.976732
YAL013W;YDL076C;0.536526
YAL013W;YIL084C;0.99
YAL013W;YMR263W;0.99
YAL013W;YNL097C;0.897865
YAL013W;YNL330C;0.933972
YAL013W;YOL004W;0.89774
YAL013W;YPL139C;0.988298
YAL013W;YPL181W;0.982081
YAL026C;YLR447C;0.513756
YAL029C;YBR109C;0.497327
YAL029C;YBR130C;0.920803
YAL029C;YFL039C;0.557806
YAL029C;YGL106W;0.953928
YAL029C;YHR023W;0.605775
YAL029C;YKL130C;0.977045
YAL029C;YOR326W;0.560318
YAL032C;YDL209C;0.890318
YAL032C;YDR364C;0.897012
YAL032C;YDR416W;0.950453
YAL032C;YER172C;0.581617
YAL032C;YGL128C;0.566898
YAL032C;YGR278W;0.682066
YAL032C;YHR165C;0.634788
YAL032C;YJR050W;0.57831
YAL032C;YKL173W;0.788313
YAL032C;YLL036C;0.99
YAL032C;YLR117C;0.99
YAL032C;YML049C;0.816232
YAL032C;YMR213W;0.760967
YAL032C;YMR288W;0.733132
YAL032C;YPL151C;0.975835
YAL032C;YPL213W;0.49484
YAL032C;YPR101W;0.884823
YAL034C;YER110C;0.895352
YAL035W;YBR031W;0.52523
YAL035W;YBR079C;0.885045
YAL035W;YDL014W;0.567935
YAL035W;YDL082W;0.566898
YAL035W;YDR091C;0.533257
YAL035W;YDR418W;0.606432
YAL035W;YDR429C;0.847419
YAL035W;YDR496C;0.522974
YAL035W;YER102W;0.736587
YAL035W;YFR031C-A;0.643273
YAL035W;YGL076C;0.532958
YAL035W;YIL018W;0.656985
YAL035W;YJL190C;0.574416
YAL035W;YJR123W;0.526291
YAL035W;YJR145C;0.753918
YAL035W;YLL045C;0.829892
YAL035W;YLR192C;0.632782
YAL035W;YMR146C;0.855603
YAL035W;YMR309C;0.99
YAL035W;YNL178W;0.509447
YAL035W;YOR063W;0.620073
YAL035W;YOR361C;0.907821
YAL035W;YPL198W;0.650743
YAL035W;YPR041W;0.852119
YAL043C;YDR195W;0.99
YAL043C;YDR301W;0.99
YAL043C;YER133W;0.99
YAL043C;YGR156W;0.99
YAL043C;YJR093C;0.99
YAL043C;YKL018W;0.99
YAL043C;YKL059C;0.99
YAL043C;YKR002W;0.99
YAL043C;YLR115W;0.99
YAL043C;YLR277C;0.99
YAL043C;YMR061W;0.567153
YAL043C;YNL222W;0.99
YAL043C;YNL317W;0.99
YAL043C;YOR179C;0.99
YAL043C;YPR107C;0.99
YAR002W;YLR335W;0.897426
YAR002W;YLR347C;0.90456
YAR002W;YNL189W;0.989966
YAR003W;YBR175W;0.902971
YAR003W;YBR258C;0.594045
YAR003W;YDR469W;0.99
YAR003W;YHR119W;0.99
YKL018W;YAR003W;0.939664
YAR003W;YLR015W;0.99
YAR003W;YPL138C;0.99
YAR007C;YHR164C;0.978328
YAR007C;YJL173C;0.99
YAR007C;YML032C;0.893674
YAR007C;YNL312W;0.99
YAR007C;YOL090W;0.522549
YER133W;YAR014C;0.566846
YAR073W;YGR085C;0.546313
YAR073W;YHR216W;0.494571
YJR123W;YAR073W;0.485269
YAR073W;YLR432W;0.893362
YAR073W;YML056C;0.890832
YAR073W;YML063W;0.503272
YAR073W;YMR242C;0.524727
YAR073W;YOR096W;0.523864
YPL198W;YAR073W;0.641841
YML056C;YAR075W;0.534378
YBL002W;YBL003C;0.892386
YBL002W;YBR009C;0.832185
YBL002W;YGL241W;0.886754
YBL002W;YKR048C;0.905229
YBL002W;YML069W;0.503157
YBL002W;YMR072W;0.553978
YBL002W;YOL012C;0.897012
YBL003C;YBR009C;0.897012
YBL003C;YBR010W;0.844463
YBL003C;YBR245C;0.866707
YBL003C;YDR224C;0.838855
YBL003C;YGL241W;0.897012
YBL003C;YKR048C;0.878211
YBL003C;YMR072W;0.897012
YBL003C;YNL030W;0.561976
YBL003C;YPL082C;0.569754
YBL004W;YBL072C;0.591086
YBL004W;YBR048W;0.488393
YBL004W;YBR189W;0.573735
YBL004W;YBR247C;0.691055
YBL004W;YCL059C;0.662301
YBL004W;YCR057C;0.897012
YDL014W;YBL004W;0.896758
YBL004W;YDL148C;0.974083
YBL004W;YDL213C;0.507772
YBL004W;YDR064W;0.61556
YBL004W;YDR299W;0.525074
YBL004W;YDR324C;0.892806
YBL004W;YDR449C;0.978711
YBL004W;YER082C;0.966166
YER102W;YBL004W;0.583216
YBL004W;YGR090W;0.899527
YBL004W;YGR128C;0.773119
YBL004W;YGR145W;0.575615
YBL004W;YHR148W;0.897012
YBL004W;YHR196W;0.584358
YBL004W;YJL109C;0.928552
YBL004W;YJR002W;0.983502
YBL004W;YKR060W;0.760631
YBL004W;YLL011W;0.893754
YBL004W;YLR129W;0.889906
YBL004W;YLR186W;0.952679
YBL004W;YLR197W;0.897474
YBL004W;YLR222C;0.745925
YBL004W;YLR367W;0.591086
YBL004W;YLR409C;0.644916
YBL004W;YMR093W;0.908589
YBL004W;YMR128W;0.930244
YBL004W;YMR229C;0.569591
YBL004W;YNL132W;0.986141
YBL004W;YOL010W;0.875296
YOR096W;YBL004W;0.604347
YBL004W;YOR145C;0.49755
YBL004W;YPL012W;0.896888
YBL004W;YPL043W;0.574593
YBL004W;YPL126W;0.923183
YBL004W;YPL217C;0.963116
YBL004W;YPL266W;0.544573
YBL004W;YPR137W;0.890147
YBL004W;YPR144C;0.950071
YBL026W;YBR055C;0.99
YBL026W;YCR077C;0.99
YBL026W;YDL098C;0.595011
YBL026W;YDL160C;0.903065
YBL026W;YDR378C;0.99
YBL026W;YDR473C;0.98973
YBL026W;YER029C;0.918665
YBL026W;YER112W;0.897012
YBL026W;YER146W;0.867367
YER172C;YBL026W;0.989207
YBL026W;YGL173C;0.900415
YBL026W;YGR074W;0.643773
YBL026W;YGR075C;0.577521
YBL026W;YGR091W;0.99
YHR165C;YBL026W;0.99
YBL026W;YJL124C;0.99
YBL026W;YJR022W;0.836709
YKL173W;YBL026W;0.99
YBL026W;YLR147C;0.897012
YBL026W;YLR275W;0.892717
YBL026W;YLR438C-A;0.502322
YBL026W;YMR268C;0.893017
YBL026W;YNL147W;0.938206
YBL026W;YOR308C;0.99
YBL026W;YPR082C;0.906802
YBL026W;YPR178W;0.99
YBL027W;YBL092W;0.629378
YBR031W;YBL027W;0.693149
